"","mun_code","municipio","incidence 2007","incidence 2008","incidence 2009","incidence 2010","incidence 2011","incidence 2012","incidence 2013","incidence 2014","incidence 2015","incidence 2016","incidence 2017","incidence 2018","incidence 2019","incidence 2020","incidence 2021","incidence 2022","incidence 2023","incidence 2024"
"3341","350650","350650 BIRIGUI",0,0,0,0,0.910448304745257,0,0,0,0,0,0.828555330924999,0,0,0,0,0,0,0.813087455686734
"3342","350660","350660 BIRITIBA-MIRIM",3.28299409061064,3.42371952889619,3.37325012649688,3.49956255468067,0,6.85682940208448,6.55909746818838,0,0,0,3.14534645991256,6.20135809742334,0,0,0,0,3.3689317117542,0
"3343","350670","350670 BOA ESPERANCA DO SUL",0,0,0,0,0,0,0,0,6.87474219716761,0,0,0,0,0,0,0,0,0
"3344","350680","350680 BOCAINA",0,0,0,0,9.11743253099927,9.03097624853247,0,0,0,0,0,0,0,0,0,0,0,0
"3345","350690","350690 BOFETE",0,0,0,0,10.2124183006536,10.0401606425703,0,0,0,0,0,0,0,0,0,0,0,0
"3346","350700","350700 BOITUVA",0,0,0,2.06979343461523,0,0,1.87157268252513,0,0,0,0,0,0,0,0,0,0,0
"3347","350710","350710 BOM JESUS DOS PERDOES",0,0,5.55802578923966,10.148163182464,4.95074013565028,0,4.55041863851474,0,4.34310532030402,4.24989375265618,0,0,0,0,0,0,0,0
"3348","350715","350715 BOM SUCESSO DE ITARARE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3349","350720","350720 BORA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3350","350730","350730 BORACEIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3351","350740","350740 BORBOREMA",7.08365800099171,13.9120756816917,20.7153708051374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3352","350745","350745 BOREBI",0,0,0,0,0,0,0,40.1767778224186,0,0,0,0,0,0,0,0,0,0
"3353","350750","350750 BOTUCATU",0.811464368599575,2.33650318932685,2.30154894243826,2.35611962804725,0,2.30412976858857,2.20152786033507,1.45033684073126,0,1.41811787395768,0,3.45256180085624,2.04782350491819,0.67508269763046,0,2.06509169007104,2.06675622610313,1.32941598755667
"3354","350760","350760 BRAGANCA PAULISTA",0.682910839160839,0,2.05624515925619,4.77021206999946,4.71663151653179,0,3.82177776362305,2.51800372664552,3.73447857342918,3.07815433865854,1.21830132246609,0,1.77864206607062,1.17279353556203,1.16045629141378,0.550794245301725,1.13115134239386,0.541612054117876
"3355","350770","350770 BRAUNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3356","350775","350775 BREJO ALEGRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3357","350780","350780 BRODOWSKI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.82160736805901
"3358","350790","350790 BROTAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.21034903793525,0,0
"3359","350800","350800 BURI",0,5.52120141342756,0,10.7741205624091,0,0,0,0,0,0,0,0,0,0,0,0,4.93827160493827,0
"3360","350810","350810 BURITAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3361","350820","350820 BURITIZAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3362","350830","350830 CABRALIA PAULISTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3363","350840","350840 CABREUVA",0,0,0,0,0,2.33160017720161,2.21670508955489,0,0,0,2.08868559015811,0,0,0,0,0,0,0
"3364","350850","350850 CACAPAVA",1.18067936290542,0,2.34794144234043,0,0,0,1.11522505241558,3.31762988521001,0,1.08834060707639,1.08006523594025,1.06965599863084,1.06086163181736,0,1.04436460857214,1.03594737387341,1.03947942870211,4.0129216075764
"3365","350860","350860 CACHOEIRA PAULISTA",3.26765349802307,2.94126297832289,0,3.32325279984048,3.29891465707782,0,3.14554433644742,0,6.19310088561343,0,15.2564611112806,0,3.00057010832058,0,0,3.08737264587836,0,0
"3366","350870","350870 CACONDE",0,0,0,0,0,0,5.28373665856494,5.27648796960743,0,5.26288090100521,0,0,0,5.26066600031564,0,5.90074939517319,0,5.79172941040195
"3367","350880","350880 CAFELANDIA",0,0,0,0,0,0,0,0,0,11.3810959995448,0,0,0,0,0,0,0,0
"3368","350890","350890 CAIABU",0,24.2130750605327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3369","350900","350900 CAIEIRAS",0,2.30685828969526,1.13364546371768,0,2.28039770135912,1.12560642045902,1.07278871426273,1.05802192221423,0,0,4.07236594280362,0.998711661956077,0.985512959495417,0.972999270250547,0,0,0,0
"3370","350910","350910 CAIUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3371","350920","350920 CAJAMAR",0,0,4.71149919904514,3.11944349128116,3.07035723606442,1.51215012626454,2.87422395953093,1.41422712487626,1.39266067822575,1.37221269296741,0,1.32208678177636,0,2.56627402674058,0,0,0,1.02708421063443
"3372","350925","350925 CAJATI",2.9434273267793,6.89964466829958,0,7.04920344001128,3.53269509308652,3.54070035052933,0,0,6.90560044195843,10.3748789597455,3.46380325597506,0,0,0,0,0,0,3.41798543938203
"3373","350930","350930 CAJOBI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3374","350940","350940 CAJURU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3375","350945","350945 CAMPINA DO MONTE ALEGRE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3376","350950","350950 CAMPINAS",2.79584462932226,2.46062060637263,4.32059165806462,2.31457264193654,5.04408530557069,4.27805539626626,3.6685644208647,3.72417866703851,1.63216498954555,2.13061523645568,1.09943176292192,0.586218505410797,1.1627202005194,0.247159315599378,0.408751533840131,1.02542454712552,1.22909765795441,1.26478000838128
"3377","350960","350960 CAMPO LIMPO PAULISTA",0,0,1.33575550331267,4.05000405000405,1.33566629713232,1.32210426114203,1.26436636279728,0,0,0,0,1.19424374514838,0,0,1.15731364357054,0,0,0
"3378","350970","350970 CAMPOS DO JORDAO",0,2.15833549166882,0,0,2.08068912423795,0,0,0,0,1.95476669859452,1.94348349982509,3.86376369221258,7.67931193365075,1.9082148649938,1.89706524007361,4.42703145405848,2.12883722910546,2.08407144196903
"3379","350980","350980 CAMPOS NOVOS PAULISTA",0,0,0,0,0,0,0,0,0,0,0,20.2757502027575,0,0,0,0,0,0
"3380","350990","350990 CANANEIA",0,0,0,0,0,0,7.93776789966661,0,7.93398920977467,0,0,7.97511763298509,0,0,0,0,0,0
"3381","350995","350995 CANAS",0,0,20.9731543624161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3382","351000","351000 CANDIDO MOTA",3.07323519468945,0,0,30.1164502743943,6.68203534796699,13.3440085401655,12.9061400961507,16.0963203811609,3.21223218014198,0,3.19866935354892,9.61168781237985,3.19693094629156,3.19019970650163,0,3.38638672536404,0,0
"3383","351010","351010 CANDIDO RODRIGUES",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3384","351015","351015 CANITAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3385","351020","351020 CAPAO BONITO",0,0,0,0,2.16750476851049,2.16943269335069,2.10482003788676,2.1053518042865,4.21176767889483,0,0,2.12048601539473,0,0,0,0,0,2.10957112419045
"3386","351030","351030 CAPELA DO ALTO",0,0,0,0,0,0,5.28178312998468,0,0,0,0,0,4.82951801410219,0,0,0,4.37330534417913,0
"3387","351040","351040 CAPIVARI",2.09925266605089,0,0,6.17588932806324,0,0,0,3.80524743621454,1.88139674894642,1.86112300161918,0,0,0,0,1.75521738367297,0,1.99728369417592,0
"3388","351050","351050 CARAGUATATUBA",0,1.05710480137001,2.08066747812698,0.991669972233241,0,0,3.64703951567315,0.896667981779707,0,3.47611474654778,1.71253403661398,0,0,2.4313350460738,0.798760323977187,0.754386759003606,2.96575296760656,2.83519038303422
"3389","351060","351060 CARAPICUIBA",2.77471578081763,2.05903246064674,2.54646665019952,1.62344690246331,3.49930821368391,2.94623390954526,5.15745716731823,0.769086811955711,2.03928686138457,2.5350791578467,2.26936334272177,1.00348460027445,2.49421964597046,0.74407899142573,1.23342584027135,1.47702851403546,1.55045169826143,1.00385984108899
"3390","351070","351070 CARDOSO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3391","351080","351080 CASA BRANCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3392","351090","351090 CASSIA DOS COQUEIROS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3393","351100","351100 CASTILHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3394","351110","351110 CATANDUVA",0.842722668397057,0,0,0.88636766530757,7.93958855287766,1.75634259218603,0.845959275520476,4.20687740317872,0,0.832694933884022,1.65712439204249,0.825014437752661,0,0,0,0.869920750219655,0,0
"3395","351120","351120 CATIGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3396","351130","351130 CEDRAL",0,0,0,0,12.3915737298637,0,0,0,0,0,0,0,0,0,10.5797714769361,0,0,0
"3397","351140","351140 CERQUEIRA CESAR",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3398","351150","351150 CERQUILHO",7.98807114708702,0,0,0,0,0,0,2.25631768953069,0,0,0,2.08012647168948,0,0,1.9750745590646,0,0,17.3096479650345
"3399","351160","351160 CESARIO LANGE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.24989500209996,0
"3400","351170","351170 CHARQUEADA",0,0,25.9420195862248,0,0,0,6.2142679592344,0,0,6.02119460500963,0,0,0,0,0,0,0,0
"3401","351190","351190 CLEMENTINA",0,0,0,0,13.9024051160851,0,0,0,0,0,0,0,0,0,0,0,0,0
"3402","351200","351200 COLINA",0,0,0,0,0,0,0,0,0,0,0,5.43537341015328,0,0,0,0,0,0
"3403","351210","351210 COLOMBIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3404","351220","351220 CONCHAL",0,0,4.08530108669009,3.96369257600381,0,3.90396252195979,0,0,0,0,3.62923713435436,0,7.1301247771836,3.53694337353659,0,0,0,3.44423779017703
"3405","351230","351230 CONCHAS",0,0,0,0,0,0,0,0,0,0,0,0,11.1756817165847,0,0,0,0,0
"3406","351240","351240 CORDEIROPOLIS",0,4.89117143555882,9.65483948829351,14.2314990512334,0,0,0,0,4.30403718688129,0,0,4.12864869328269,0,0,0,0,0,0
"3407","351250","351250 COROADOS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3408","351260","351260 CORONEL MACEDO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3409","351270","351270 CORUMBATAI",0,0,0,25.8131130614352,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3410","351280","351280 COSMOPOLIS",3.88666485288973,1.72559576193681,3.37307945288651,0,0,4.91698490485634,3.10486687883257,3.04747973425977,0,1.47145379635079,2.89494253539067,4.22547114003211,0,0,0,0,1.67299616883877,1.63388013855304
"3411","351290","351290 COSMORAMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3412","351300","351300 COTIA",2.17004470292088,1.11663847154526,2.74660382437117,0.994282873477504,2.43719352291449,2.87044257440426,1.35782856056594,1.33152246278395,2.61383240106644,1.71162535944133,3.36487907465825,1.22602107121548,1.20380402070543,0.788618655562916,0.387774253340675,1.03583291324554,1.45765688943308,1.04528159886273
"3413","351310","351310 CRAVINHOS",0,0,0,3.15547000725758,0,0,0,0,2.93169158604515,0,0,0,0,0,0,0,0,0
"3414","351320","351320 CRISTAIS PAULISTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3415","351330","351330 CRUZALIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3416","351340","351340 CRUZEIRO",2.57665550115949,2.51832078370143,1.2506096722152,3.89413154376355,6.46730132450331,0,2.48731469505522,1.2384054291694,7.39991613428381,1.22841068225929,3.67089227154814,1.22107576775139,1.21598287896106,0,0,0,1.33402702738757,0
"3417","351350","351350 CUBATAO",0,4.69843855225447,6.94540908459508,7.58086253369272,10.8768406961178,6.65042853698885,6.39089935931234,2.37896990603069,6.2989150118892,0.781940306676988,2.33013328362382,8.47718865598027,7.65081672468536,6.8375548903712,0.754597384565465,4.66399782346768,3.55631423592589,1.73789124276603
"3418","351360","351360 CUNHA",0,0,0,0,0,4.61212065307628,0,0,0,0,0,0,0,0,0,0,4.52284034373587,0
"3419","351370","351370 DESCALVADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.13322471487655,0,3.06541597694807
"3420","351380","351380 DIADEMA",1.49584528970784,1.52181522119584,1.25712159382904,4.14412221016398,1.54409948118257,1.02307023377155,0.983482412875752,1.95306301313679,0.484933127721687,0.963437545161135,0.717928345964884,1.66296854138654,0.707740797010503,0.468650777843129,0.465603538586893,0.741220246183951,1.52579741987656,0.24745247675184
"3421","351385","351385 DIRCE REIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3422","351390","351390 DIVINOLANDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.96217960207922,0
"3423","351400","351400 DOBRADA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3424","351410","351410 DOIS CORREGOS",0,0,0,0,0,3.98406374501992,0,0,0,0,0,0,0,0,0,0,0,0
"3425","351420","351420 DOLCINOPOLIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3426","351430","351430 DOURADO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3427","351440","351440 DRACENA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3428","351450","351450 DUARTINA",0,0,0,0,0,0,7.94596742153357,0,7.95734861144267,0,0,0,0,0,0,0,0,0
"3429","351460","351460 DUMONT",0,0,0,0,0,0,0,0,0,0,0,10.3007828594973,0,0,0,0,0,0
"3430","351470","351470 ECHAPORA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3431","351480","351480 ELDORADO",6.66888962987663,0,6.89132382330646,0,27.2479564032698,0,6.56254101588135,0,0,6.4985703145308,6.47836227001814,0,0,0,0,0,0,0
"3432","351490","351490 ELIAS FAUSTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3433","351492","351492 ELISIARIO",0,0,0,0,0,0,0,0,0,0,0,0,0,27.0489586150933,0,0,0,31.3577924114142
"3434","351495","351495 EMBAUBA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3435","351500","351500 EMBU DAS ARTES",1.58966084585854,1.63203355460988,2.01026845124898,2.91387420388794,0.411980389733449,2.03958425114625,2.7317392984113,2.3161283598337,0.763997387128936,3.4033155856728,0,0.369217591002906,0.365328832482117,0,0.716168213590008,2.16411961810502,1.59558978982093,1.54247791364437
"3436","351510","351510 EMBU-GUACU",2.68550098020786,4.86215782564302,0,0,6.32721175595944,6.28407144989239,4.52673034267349,0,0,0,0,1.4523062623446,1.44123369604381,2.8611893964321,1.42041419277861,3.16811607977316,5.97282365238166,0
"3437","351512","351512 EMILIANOPOLIS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3438","351515","351515 ENGENHEIRO COELHO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3439","351518","351518 ESPIRITO SANTO DO PINHAL",0,0,0,0,9.51995620820144,2.37399995252,0,4.57080171862145,0,0,0,0,0,0,0,0,5.02310628892907,0
"3440","351519","351519 ESPIRITO SANTO DO TURVO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3441","351520","351520 ESTRELA D'OESTE",0,0,22.121446742617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3442","351530","351530 ESTRELA DO NORTE",0,0,0,0,0,0,0,0,0,0,0,0,36.1532899493854,0,0,0,0,0
"3443","351535","351535 EUCLIDES DA CUNHA PAULISTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3444","351540","351540 FARTURA",0,0,0,13.0548302872063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3445","351550","351550 FERNANDOPOLIS",0,1.57693884631154,3.14782170737849,1.54569061456659,1.54009641003527,1.53475451601516,0,1.47414352261336,0,0,0,2.90600525986952,1.44684298859888,0,0,0,2.80954120192173,0
"3446","351560","351560 FERNANDO PRESTES",0,0,0,18.0701120346946,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3447","351565","351565 FERNAO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.2409638554217,0,0
"3448","351570","351570 FERRAZ DE VASCONCELOS",5.50381965083768,3.41027287866817,0.55793608284235,1.18831176547479,2.34883761898331,2.90322955255426,2.77275600856227,2.7390656499255,1.08283703302653,1.60592694103036,1.58841095368194,2.60426161370467,2.05892647573555,0,0,1.06807367572215,1.11608388486479,0.538729245455819
"3449","351580","351580 FLORA RICA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3450","351590","351590 FLOREAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3451","351600","351600 FLORIDA PAULISTA",0,0,0,0,0,0,0,0,7.14285714285714,0,0,34.5160844953748,6.83060109289617,0,0,0,0,0
"3452","351610","351610 FLORINIA",0,0,0,0,0,0,0,0,0,0,0,37.0507595405706,0,0,0,0,0,0
"3453","351620","351620 FRANCA",0.897604294138943,0,0.302170490634226,0.941501380868692,0,0.618607082432487,0.890910926725546,0.294584650372208,0.292301936208025,0.290103973264018,0,0,0.566272258038943,0.561954026541089,0,0.269994438114575,0.283658973835296,0.27447568282688
"3454","351630","351630 FRANCISCO MORATO",2.2707661565012,1.28846054733804,4.45034998823836,3.88419907815009,0.640762763994259,1.26901137668699,0,1.20116513017627,1.78313510814714,0.588436054653941,1.74823137259472,1.72405866396947,2.27474352266782,1.12591691859058,0.557500613250675,0,0.605550475659899,1.16885925181319
"3455","351640","351640 FRANCO DA ROCHA",0.785317700275647,3.86685640042071,2.28367854940739,2.27956597063919,1.49917170763153,2.21975582685905,1.41019855595668,0.69532809055953,1.37216562039038,3.38638672536404,2.00666211823253,1.9680777784338,0.647295276686366,0.63901030084605,0.631161716254939,3.76489486531089,1.38074822746446,0.667619136634932
"3456","351650","351650 GABRIEL MONTEIRO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3457","351660","351660 GALIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3458","351670","351670 GARCA",0,0,0,0,0,0,0,2.24688806003685,0,2.24431626904863,0,0,0,0,2.25078214679601,0,0,0
"3459","351680","351680 GASTAO VIDIGAL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3460","351685","351685 GAVIAO PEIXOTO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3461","351690","351690 GENERAL SALGADO",0,0,0,0,0,0,0,0,9.12325517744731,0,0,0,0,0,0,0,0,0
"3462","351700","351700 GETULINA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3463","351710","351710 GLICERIO",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3464","351720","351720 GUAICARA",0,0,0,0,0,9.18189330639978,0,0,0,0,0,0,0,0,0,8.91742464776173,0,0
"3465","351730","351730 GUAIMBE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3466","351740","351740 GUAIRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3467","351750","351750 GUAPIACU",0,0,5.57600089216014,0,5.50660792951542,5.42269941977116,0,0,0,4.91642084562439,0,0,0,0,4.52755014261783,0,0,0
"3468","351760","351760 GUAPIARA",0,0,0,0,0,0,0,0,5.59315397952906,5.63126478207005,0,0,0,0,0,0,0,0
"3469","351770","351770 GUARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3470","351780","351780 GUARACAI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3471","351790","351790 GUARACI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3472","351800","351800 GUARANI D'OESTE",0,0,0,50.761421319797,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3473","351810","351810 GUARANTA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3474","351820","351820 GUARARAPES",0,0,3.37268128161889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3475","351830","351830 GUARAREMA",0,0,0,11.6081101996595,7.64906107775271,0,14.4513891397811,21.4163335237007,17.6404177250917,0,0,0,3.3559299281831,0,0,0,0,0
"3476","351840","351840 GUARATINGUETA",0.874584572328144,0,1.76432188288431,0,3.55003328156201,0,4.24942420302049,2.53425467569988,3.35928380069369,2.50515644702012,4.15223764086466,2.47784394538832,0.821031544031922,0.816293212521938,0,1.71164000787354,1.69428348751313,4.9297510475721
"3477","351850","351850 GUAREI",0,0,0,0,0,0,6.19233389064338,0,0,0,0,0,0,0,0,0,0,0
"3478","351860","351860 GUARIBA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3479","351870","351870 GUARUJA",2.57013249032988,1.64325574975187,0.324613142287679,3.09542152762492,4.09914464515071,4.07236594280362,2.28248712840294,6.47272232992113,4.17697522732384,3.19059667348391,2.21825752702313,3.14359633708155,5.61694319710166,3.09837335398916,2.46171267505085,2.57138816390028,4.51963258863695,4.06816895105654
"3480","351880","351880 GUARULHOS",9.42924190415936,3.98686055837936,4.31006947678066,6.13758501578178,6.24272357868588,5.3032579681451,5.84953307641568,6.93493431245461,3.09485114898236,1.49578898007385,1.70482383610565,1.31781339615887,2.03018890907799,1.14932538191723,1.06784822886693,1.0843854281732,1.23860962972539,0.966281244332389
"3481","351885","351885 GUATAPARA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3482","351890","351890 GUZOLANDIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3483","351900","351900 HERCULANDIA",0,0,0,0,0,0,0,0,0,0,0,0,10.4975855553223,0,0,0,0,0
"3484","351905","351905 HOLAMBRA",0,0,0,0,0,0,7.86967813016448,0,0,0,0,0,0,0,0,6.1751265900951,0,0
"3485","351907","351907 HORTOLANDIA",0.477933796610494,0.497391183243886,2.42881153394021,4.15170323625267,3.06472703497875,4.52811962285795,2.390754474297,2.3526422525138,0.463351234136012,2.28269851487635,2.25036680979,1.31953394061218,0.433179843275533,1.28063382836945,0.841857136843878,2.02881732123076,0.422581040479038,0.404316482770053
"3486","351910","351910 IACANGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3487","351920","351920 IACRI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3488","351925","351925 IARAS",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3489","351930","351930 IBATE",0,0,0,0,3.21936771618054,0,0,0,0,0,0,0,0,0,2.79095729835334,0,0,0
"3490","351940","351940 IBIRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3491","351950","351950 IBIRAREMA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3492","351960","351960 IBITINGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3493","351970","351970 IBIUNA",0,0,1.48376758264585,4.2124773579342,1.39388363859385,4.15230660631981,3.98718783641897,1.31847847583888,0,3.89585091877151,1.2892246602893,12.7775932125425,8.87446436268668,2.51638797669825,0,14.1476066965338,7.93598306990278,1.28781342159148
"3494","351980","351980 ICEM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3495","351990","351990 IEPE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3496","352000","352000 IGARACU DO TIETE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3497","352010","352010 IGARAPAVA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3498","352020","352020 IGARATA",0,0,0,0,11.2701453848755,0,0,0,0,10.6416941577099,0,0,0,0,10.3831377842384,0,0,0
"3499","352030","352030 IGUAPE",3.44970332551401,0,0,3.46728615512638,3.45423143350605,3.44174840819136,6.63922453857389,0,6.58111220796315,9.82994200334218,0,0,0,0,0,0,6.86931135153701,0
"3500","352040","352040 ILHABELA",3.69754113514513,3.91389432485323,34.6020761245675,0,6.95386113139321,3.41203766889587,3.22757641287157,3.1646571094022,0,0,0,2.91264963737512,0,0,5.52577775321877,0,0,0
"3501","352042","352042 ILHA COMPRIDA",0,0,0,0,0,0,0,9.89902989507028,0,9.54562810232913,9.38438438438438,0,0,0,0,0,0,0
"3502","352044","352044 ILHA SOLTEIRA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3503","352050","352050 INDAIATUBA",0,0,0,0.495985001413557,0.971779522661898,0.953020837800619,0.45036524621468,2.20651185779472,0.432838598814888,1.27460519104207,0.834717573309071,0,0.397413632082408,0,0.383597376193947,0,0.391009900370677,0.746837144692229
"3504","352060","352060 INDIANA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3505","352070","352070 INDIAPORA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3506","352080","352080 INUBIA PAULISTA",0,0,0,0,0,27.1886895051658,0,0,0,0,0,0,0,0,0,0,0,0
"3507","352090","352090 IPAUSSU",0,7.39590266992086,0,0,0,7.23013520352831,0,0,0,0,0,0,6.6795805223432,6.6361404207313,0,0,0,0
"3508","352100","352100 IPERO",0,3.74587953251423,0,3.53356890459364,3.44091941366733,3.3559299281831,3.1501023783273,6.14099729796119,2.99697305721222,0,0,0,2.69302237901597,0,0,0,0,0
"3509","352110","352110 IPEUNA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3510","352115","352115 IPIGUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3511","352120","352120 IPORANGA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3512","352130","352130 IPUA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3513","352140","352140 IRACEMAPOLIS",0,0,0,0,0,4.82975126780971,0,0,0,0,0,0,0,0,0,0,0,0
"3514","352150","352150 IRAPUA",0,0,0,13.745704467354,0,40.7110869860225,0,0,0,0,0,0,0,0,0,0,0,0
"3515","352160","352160 IRAPURU",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3516","352170","352170 ITABERA",0,0,0,0,0,0,0,0,0,0,0,0,5.69605832763727,0,0,5.56452061654888,0,5.47705115565779
"3517","352180","352180 ITAI",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"3518","352190","352190 ITAJOBI",0,0,0,0,27.4310794129749,6.8465014377653,0,6.60458358100522,6.58891744086447,0,0,6.56771312229082,13.1044424059756,0,0,5.94388968140751,0,0
"3519","352200","352200 ITAJU",0,0,0,0,0,29.9580587177951,0,0,0,0,0,0,0,0,0,0,0,0
"3520","352210","352210 ITANHAEM",4.25323777725794,1.16310175977296,3.43508828176884,8.0407089607958,3.40082073140318,4.47767877132495,5.33640710382514,1.0528864883077,5.19631685061628,2.0525662209177,3.04170173072828,2.98519344053495,0.982163903512218,4.84956644875948,2.87491255474313,1.85310441316816,5.33447135388883,3.40613956656874
